Date,Username,Rating,Review Text,cleaning,case_folding,normalisasi,tokenize,stopword removal,steming_data
2024-10-23 06:03:21,Pengguna Google,4,"bisa di gunakan untuk melacak informasi Salah satu kelebihan utama ChatGPT adalah kemampuannya untuk memahami bahasa alami dengan baik, sehingga interaksi dengan mesin terasa lebih alami dan mudah dimengerti.",bisa di gunakan untuk melacak informasi Salah satu kelebihan utama ChatGPT adalah kemampuannya untuk memahami bahasa alami dengan baik sehingga interaksi dengan mesin terasa lebih alami dan mudah dimengerti,bisa di gunakan untuk melacak informasi salah satu kelebihan utama chatgpt adalah kemampuannya untuk memahami bahasa alami dengan baik sehingga interaksi dengan mesin terasa lebih alami dan mudah dimengerti,bisa di gunakan untuk melacak informasi salah satu kelebihan utama chatgpt adalah kemampuannya untuk memahami bahasa alami dengan baik sehingga interaksi dengan mesin terasa lebih alami dan mudah dimengerti,"['bisa', 'di', 'gunakan', 'untuk', 'melacak', 'informasi', 'salah', 'satu', 'kelebihan', 'utama', 'chatgpt', 'adalah', 'kemampuannya', 'untuk', 'memahami', 'bahasa', 'alami', 'dengan', 'baik', 'sehingga', 'interaksi', 'dengan', 'mesin', 'terasa', 'lebih', 'alami', 'dan', 'mudah', 'dimengerti']","['melacak', 'informasi', 'salah', 'kelebihan', 'utama', 'chatgpt', 'kemampuannya', 'memahami', 'bahasa', 'alami', 'interaksi', 'mesin', 'alami', 'mudah', 'dimengerti']",lacak informasi salah lebih utama chatgpt mampu paham bahasa alami interaksi mesin alami mudah erti
2024-12-09 22:20:09,Pengguna Google,5,"aplikasi nya keren banget, fast respon dan tingkat materi yang diberikan jelas dan mudah dipahami🔥🤩 suatu aplikasi terbaik yang bisa membantu, untuk sekolah maupun hal lain akan di respon dengan sangat baik😍",aplikasi nya keren banget fast respon dan tingkat materi yang diberikan jelas dan mudah dipahami suatu aplikasi terbaik yang bisa membantu untuk sekolah maupun hal lain akan di respon dengan sangat baik,aplikasi nya keren banget fast respon dan tingkat materi yang diberikan jelas dan mudah dipahami suatu aplikasi terbaik yang bisa membantu untuk sekolah maupun hal lain akan di respon dengan sangat baik,aplikasi ya keren banget fast respon dan tingkat materi yang diberikan jelas dan mudah dipahami suatu aplikasi terbaik yang bisa membantu untuk sekolah maupun hal lain akan di respon dengan sangat baik,"['aplikasi', 'ya', 'keren', 'banget', 'fast', 'respon', 'dan', 'tingkat', 'materi', 'yang', 'diberikan', 'jelas', 'dan', 'mudah', 'dipahami', 'suatu', 'aplikasi', 'terbaik', 'yang', 'bisa', 'membantu', 'untuk', 'sekolah', 'maupun', 'hal', 'lain', 'akan', 'di', 'respon', 'dengan', 'sangat', 'baik']","['aplikasi', 'ya', 'keren', 'banget', 'fast', 'respon', 'tingkat', 'materi', 'mudah', 'dipahami', 'aplikasi', 'terbaik', 'membantu', 'sekolah', 'respon']",aplikasi ya keren banget fast respon tingkat materi mudah paham aplikasi baik bantu sekolah respon
2024-12-07 09:57:27,Pengguna Google,5,"aplikasi yg bagus karena bisa membantu mencari info dan pengetahuan tentang berbagai hal apapun, dan klo boleh saran bisa di gratiskan juga untuk chat gbt nya yg lebih canggih dan mutahir, agar penggunanya semakin banyak... trimakasih",aplikasi yg bagus karena bisa membantu mencari info dan pengetahuan tentang berbagai hal apapun dan klo boleh saran bisa di gratiskan juga untuk chat gbt nya yg lebih canggih dan mutahir agar penggunanya semakin banyak trimakasih,aplikasi yg bagus karena bisa membantu mencari info dan pengetahuan tentang berbagai hal apapun dan klo boleh saran bisa di gratiskan juga untuk chat gbt nya yg lebih canggih dan mutahir agar penggunanya semakin banyak trimakasih,aplikasi yang bagus karena bisa membantu mencari info dan pengetahuan tentang berbagai hal apapun dan kalau boleh saran bisa di gratiskan juga untuk chat gbt ya yang lebih canggih dan mutahir agar penggunanya semakin banyak trimakasih,"['aplikasi', 'yang', 'bagus', 'karena', 'bisa', 'membantu', 'mencari', 'info', 'dan', 'pengetahuan', 'tentang', 'berbagai', 'hal', 'apapun', 'dan', 'kalau', 'boleh', 'saran', 'bisa', 'di', 'gratiskan', 'juga', 'untuk', 'chat', 'gbt', 'ya', 'yang', 'lebih', 'canggih', 'dan', 'mutahir', 'agar', 'penggunanya', 'semakin', 'banyak', 'trimakasih']","['aplikasi', 'bagus', 'membantu', 'mencari', 'info', 'pengetahuan', 'apapun', 'saran', 'gratiskan', 'chat', 'gbt', 'ya', 'canggih', 'mutahir', 'penggunanya', 'trimakasih']",aplikasi bagus bantu cari info tahu apa saran gratis chat gbt ya canggih mutahir guna trimakasih
2024-09-27 16:25:00,Pengguna Google,5,"assalamualaikum, saya sangat berterima kasih banyak kpd tim open ai dan chatgpt yg gratis ini, saya sangat yakin banyak umat manusia Yg terbantu dgn adanya aplikasi ini ,aplikasi ini sistemnya bagus sekali menurut saya pribadi dan juga yg gak kalah penting adalah GRATIS nya itu loh yg menjadi kebanggaan kami, saran saya kpd tim pengembang open ai dan chatgpt yg gratis ini adalah semoga terus berkembang dan menjadi peringkat nomor satu dan juga terus selalu gratis selamanya 😘🤗😉😎😄",assalamualaikum saya sangat berterima kasih banyak kpd tim open ai dan chatgpt yg gratis ini saya sangat yakin banyak umat manusia Yg terbantu dgn adanya aplikasi ini aplikasi ini sistemnya bagus sekali menurut saya pribadi dan juga yg gak kalah penting adalah GRATIS nya itu loh yg menjadi kebanggaan kami saran saya kpd tim pengembang open ai dan chatgpt yg gratis ini adalah semoga terus berkembang dan menjadi peringkat nomor satu dan juga terus selalu gratis selamanya ,assalamualaikum saya sangat berterima kasih banyak kpd tim open ai dan chatgpt yg gratis ini saya sangat yakin banyak umat manusia yg terbantu dgn adanya aplikasi ini aplikasi ini sistemnya bagus sekali menurut saya pribadi dan juga yg gak kalah penting adalah gratis nya itu loh yg menjadi kebanggaan kami saran saya kpd tim pengembang open ai dan chatgpt yg gratis ini adalah semoga terus berkembang dan menjadi peringkat nomor satu dan juga terus selalu gratis selamanya ,assalamualaikum saya sangat berterima kasih banyak kepada tim open ai dan chatgpt yang gratis ini saya sangat yakin banyak umat manusia yang terbantu dengan adanya aplikasi ini aplikasi ini sistemnya bagus sekali menurut saya pribadi dan juga yang tidak kalah penting adalah gratis ya itu loh yang menjadi kebanggaan kami saran saya kepada tim pengembang open ai dan chatgpt yang gratis ini adalah semoga terus berkembang dan menjadi peringkat nomor satu dan juga terus selalu gratis selamanya,"['assalamualaikum', 'saya', 'sangat', 'berterima', 'kasih', 'banyak', 'kepada', 'tim', 'open', 'ai', 'dan', 'chatgpt', 'yang', 'gratis', 'ini', 'saya', 'sangat', 'yakin', 'banyak', 'umat', 'manusia', 'yang', 'terbantu', 'dengan', 'adanya', 'aplikasi', 'ini', 'aplikasi', 'ini', 'sistemnya', 'bagus', 'sekali', 'menurut', 'saya', 'pribadi', 'dan', 'juga', 'yang', 'tidak', 'kalah', 'penting', 'adalah', 'gratis', 'ya', 'itu', 'loh', 'yang', 'menjadi', 'kebanggaan', 'kami', 'saran', 'saya', 'kepada', 'tim', 'pengembang', 'open', 'ai', 'dan', 'chatgpt', 'yang', 'gratis', 'ini', 'adalah', 'semoga', 'terus', 'berkembang', 'dan', 'menjadi', 'peringkat', 'nomor', 'satu', 'dan', 'juga', 'terus', 'selalu', 'gratis', 'selamanya']","['assalamualaikum', 'berterima', 'kasih', 'tim', 'open', 'ai', 'chatgpt', 'gratis', 'umat', 'manusia', 'terbantu', 'aplikasi', 'aplikasi', 'sistemnya', 'bagus', 'pribadi', 'kalah', 'gratis', 'ya', 'loh', 'kebanggaan', 'saran', 'tim', 'pengembang', 'open', 'ai', 'chatgpt', 'gratis', 'semoga', 'berkembang', 'peringkat', 'nomor', 'gratis']",assalamualaikum terima kasih tim open ai chatgpt gratis umat manusia bantu aplikasi aplikasi sistem bagus pribadi kalah gratis ya loh bangga saran tim kembang open ai chatgpt gratis moga kembang peringkat nomor gratis
2024-10-08 13:22:46,Pengguna Google,4,"aplikasinya bagus,jika ada sesuatu yang ingin di tanyakan tapi saya baru-baru ini menemukan bug,saat saya mau tanya sama chagpt,pas saya buka kok keluar sendiri ya?,apakah ini bug?tolong di jawab developer aplikasi chagpt,ini sangat menanggu,ini bisa saja berhari-hari tidak bisa dibuka,semoga bug nya di perbaiki,mohong di jawab",aplikasinya bagusjika ada sesuatu yang ingin di tanyakan tapi saya barubaru ini menemukan bugsaat saya mau tanya sama chagptpas saya buka kok keluar sendiri yaapakah ini bugtolong di jawab developer aplikasi chagptini sangat menangguini bisa saja berharihari tidak bisa dibukasemoga bug nya di perbaikimohong di jawab,aplikasinya bagusjika ada sesuatu yang ingin di tanyakan tapi saya barubaru ini menemukan bugsaat saya mau tanya sama chagptpas saya buka kok keluar sendiri yaapakah ini bugtolong di jawab developer aplikasi chagptini sangat menangguini bisa saja berharihari tidak bisa dibukasemoga bug nya di perbaikimohong di jawab,aplikasinya bagusjika ada sesuatu yang ingin di tanyakan tapi saya barubaru ini menemukan bugsaat saya mau tanya sama chagptpas saya buka kok keluar sendiri yaapakah ini bugtolong di jawab developer aplikasi chagptini sangat menangguini bisa saja berharihari tidak bisa dibukasemoga bug ya di perbaikimohong di jawab,"['aplikasinya', 'bagusjika', 'ada', 'sesuatu', 'yang', 'ingin', 'di', 'tanyakan', 'tapi', 'saya', 'barubaru', 'ini', 'menemukan', 'bugsaat', 'saya', 'mau', 'tanya', 'sama', 'chagptpas', 'saya', 'buka', 'kok', 'keluar', 'sendiri', 'yaapakah', 'ini', 'bugtolong', 'di', 'jawab', 'developer', 'aplikasi', 'chagptini', 'sangat', 'menangguini', 'bisa', 'saja', 'berharihari', 'tidak', 'bisa', 'dibukasemoga', 'bug', 'ya', 'di', 'perbaikimohong', 'di', 'jawab']","['aplikasinya', 'bagusjika', 'barubaru', 'menemukan', 'bugsaat', 'chagptpas', 'buka', 'yaapakah', 'bugtolong', 'developer', 'aplikasi', 'chagptini', 'menangguini', 'berharihari', 'dibukasemoga', 'bug', 'ya', 'perbaikimohong']",aplikasi bagusjika barubaru temu bugsaat chagptpas buka yaapakah bugtolong developer aplikasi chagptini menangguini berharihari dibukasemoga bug ya perbaikimohong
2024-09-27 14:35:12,Pengguna Google,5,aplikasi nya sangat keren dan mudah di gunakan serta proses nya yang sangat cepat dan gratis untuk update selanjutnya tolong perbanyak fitur nya ya tentunya gratis hehehehe boleh kan min,aplikasi nya sangat keren dan mudah di gunakan serta proses nya yang sangat cepat dan gratis untuk update selanjutnya tolong perbanyak fitur nya ya tentunya gratis hehehehe boleh kan min,aplikasi nya sangat keren dan mudah di gunakan serta proses nya yang sangat cepat dan gratis untuk update selanjutnya tolong perbanyak fitur nya ya tentunya gratis hehehehe boleh kan min,aplikasi ya sangat keren dan mudah di gunakan serta proses ya yang sangat cepat dan gratis untuk update selanjutnya tolong perbanyak fitur ya ya tentunya gratis hehehehe boleh kan min,"['aplikasi', 'ya', 'sangat', 'keren', 'dan', 'mudah', 'di', 'gunakan', 'serta', 'proses', 'ya', 'yang', 'sangat', 'cepat', 'dan', 'gratis', 'untuk', 'update', 'selanjutnya', 'tolong', 'perbanyak', 'fitur', 'ya', 'ya', 'tentunya', 'gratis', 'hehehehe', 'boleh', 'kan', 'min']","['aplikasi', 'ya', 'keren', 'mudah', 'proses', 'ya', 'cepat', 'gratis', 'update', 'tolong', 'perbanyak', 'fitur', 'ya', 'ya', 'gratis', 'hehehehe', 'min']",aplikasi ya keren mudah proses ya cepat gratis update tolong banyak fitur ya ya gratis hehehehe min
2024-11-08 11:48:00,Pengguna Google,5,Apk ini apk AI yang paling bagus sejauh ini bagi aku.bisa kayak temen akur tapi kurang ngerti aja sih kalo aku ngomong apa jawabnya apa.juga pas aku minta nulis lirik lagu dia belum bisa.semoga kedepannya bisa lebih baik lagi yaa,Apk ini apk AI yang paling bagus sejauh ini bagi akubisa kayak temen akur tapi kurang ngerti aja sih kalo aku ngomong apa jawabnya apajuga pas aku minta nulis lirik lagu dia belum bisasemoga kedepannya bisa lebih baik lagi yaa,apk ini apk ai yang paling bagus sejauh ini bagi akubisa kayak temen akur tapi kurang ngerti aja sih kalo aku ngomong apa jawabnya apajuga pas aku minta nulis lirik lagu dia belum bisasemoga kedepannya bisa lebih baik lagi yaa,apk ini apk ai yang paling bagus sejauh ini bagi akubisa kayak teman akur tapi kurang mengerti saja sih kalau aku mengomong apa jawabnya apajuga pas aku meminta menulis lirik lagu dia belum bisasemoga kedepannya bisa lebih baik lagi ya,"['apk', 'ini', 'apk', 'ai', 'yang', 'paling', 'bagus', 'sejauh', 'ini', 'bagi', 'akubisa', 'kayak', 'teman', 'akur', 'tapi', 'kurang', 'mengerti', 'saja', 'sih', 'kalau', 'aku', 'mengomong', 'apa', 'jawabnya', 'apajuga', 'pas', 'aku', 'meminta', 'menulis', 'lirik', 'lagu', 'dia', 'belum', 'bisasemoga', 'kedepannya', 'bisa', 'lebih', 'baik', 'lagi', 'ya']","['apk', 'apk', 'ai', 'bagus', 'akubisa', 'kayak', 'teman', 'akur', 'mengerti', 'sih', 'mengomong', 'apajuga', 'pas', 'menulis', 'lirik', 'lagu', 'bisasemoga', 'kedepannya', 'ya']",apk apk ai bagus akubisa kayak teman akur erti sih omong apajuga pas tulis lirik lagu bisasemoga depan ya
2024-12-04 02:23:47,Pengguna Google,1,"aplikasi nya sering eror(kita harus daftar dlu setiap mau masuk, padahal pas awal download ga). saya udah sering nanya tentang tugas, tapi jawaban nya sering salah(dari 30 soal salah 16, dan masih banyak lagi). pas mau pake mikrofon nya sering ga sesuai sama yang kita ngomong (padahal sudah jelas) semoga di perbaiki ya.",aplikasi nya sering erorkita harus daftar dlu setiap mau masuk padahal pas awal download ga saya udah sering nanya tentang tugas tapi jawaban nya sering salahdari  soal salah  dan masih banyak lagi pas mau pake mikrofon nya sering ga sesuai sama yang kita ngomong padahal sudah jelas semoga di perbaiki ya,aplikasi nya sering erorkita harus daftar dlu setiap mau masuk padahal pas awal download ga saya udah sering nanya tentang tugas tapi jawaban nya sering salahdari  soal salah  dan masih banyak lagi pas mau pake mikrofon nya sering ga sesuai sama yang kita ngomong padahal sudah jelas semoga di perbaiki ya,aplikasi ya sering erorkita harus daftar dulu setiap mau masuk padahal pas awal download tidak saya sudah sering bertanya tentang tugas tapi jawaban ya sering salahdari soal salah dan masih banyak lagi pas mau pakai mikrofon ya sering tidak sesuai sama yang kita mengomong padahal sudah jelas semoga di perbaiki ya,"['aplikasi', 'ya', 'sering', 'erorkita', 'harus', 'daftar', 'dulu', 'setiap', 'mau', 'masuk', 'padahal', 'pas', 'awal', 'download', 'tidak', 'saya', 'sudah', 'sering', 'bertanya', 'tentang', 'tugas', 'tapi', 'jawaban', 'ya', 'sering', 'salahdari', 'soal', 'salah', 'dan', 'masih', 'banyak', 'lagi', 'pas', 'mau', 'pakai', 'mikrofon', 'ya', 'sering', 'tidak', 'sesuai', 'sama', 'yang', 'kita', 'mengomong', 'padahal', 'sudah', 'jelas', 'semoga', 'di', 'perbaiki', 'ya']","['aplikasi', 'ya', 'erorkita', 'daftar', 'masuk', 'pas', 'download', 'tugas', 'ya', 'salahdari', 'salah', 'pas', 'pakai', 'mikrofon', 'ya', 'sesuai', 'mengomong', 'semoga', 'perbaiki', 'ya']",aplikasi ya erorkita daftar masuk pas download tugas ya salahdari salah pas pakai mikrofon ya sesuai omong moga baik ya
2024-11-02 20:18:48,Pengguna Google,5,chatGPT sangat membantu menceritakan isi dari sebuah gambar dan mendeskripsikan gambar yang kita inginkan dan sebaliknya. sangat bermanfaat pengunaannya juga mudah,chatGPT sangat membantu menceritakan isi dari sebuah gambar dan mendeskripsikan gambar yang kita inginkan dan sebaliknya sangat bermanfaat pengunaannya juga mudah,chatgpt sangat membantu menceritakan isi dari sebuah gambar dan mendeskripsikan gambar yang kita inginkan dan sebaliknya sangat bermanfaat pengunaannya juga mudah,chatgpt sangat membantu menceritakan isi dari sebuah gambar dan mendeskripsikan gambar yang kita inginkan dan sebaliknya sangat bermanfaat pengunaannya juga mudah,"['chatgpt', 'sangat', 'membantu', 'menceritakan', 'isi', 'dari', 'sebuah', 'gambar', 'dan', 'mendeskripsikan', 'gambar', 'yang', 'kita', 'inginkan', 'dan', 'sebaliknya', 'sangat', 'bermanfaat', 'pengunaannya', 'juga', 'mudah']","['chatgpt', 'membantu', 'menceritakan', 'isi', 'gambar', 'mendeskripsikan', 'gambar', 'bermanfaat', 'pengunaannya', 'mudah']",chatgpt bantu cerita isi gambar deskripsi gambar manfaat pengunaannya mudah
2024-10-22 01:28:26,Pengguna Google,3,"Sebelumnya penggunaan saya terasa so far sejauh ini sampai beberapa hari terakhir saya tak bisa menggunakan Chatgpt. Selalu saja setiap saya meminta bantuan tidak bisa alias ""ada kesalahan"" selalu seperti itu. Fitur lainnya pun sama selalu saja ada alasan",Sebelumnya penggunaan saya terasa so far sejauh ini sampai beberapa hari terakhir saya tak bisa menggunakan Chatgpt Selalu saja setiap saya meminta bantuan tidak bisa alias ada kesalahan selalu seperti itu Fitur lainnya pun sama selalu saja ada alasan,sebelumnya penggunaan saya terasa so far sejauh ini sampai beberapa hari terakhir saya tak bisa menggunakan chatgpt selalu saja setiap saya meminta bantuan tidak bisa alias ada kesalahan selalu seperti itu fitur lainnya pun sama selalu saja ada alasan,sebelumnya penggunaan saya terasa sok far sejauh ini sampai beberapa hari terakhir saya tak bisa menggunakan chatgpt selalu saja setiap saya meminta bantuan tidak bisa alias ada kesalahan selalu seperti itu fitur lainnya pun sama selalu saja ada alasan,"['sebelumnya', 'penggunaan', 'saya', 'terasa', 'sok', 'far', 'sejauh', 'ini', 'sampai', 'beberapa', 'hari', 'terakhir', 'saya', 'tak', 'bisa', 'menggunakan', 'chatgpt', 'selalu', 'saja', 'setiap', 'saya', 'meminta', 'bantuan', 'tidak', 'bisa', 'alias', 'ada', 'kesalahan', 'selalu', 'seperti', 'itu', 'fitur', 'lainnya', 'pun', 'sama', 'selalu', 'saja', 'ada', 'alasan']","['penggunaan', 'sok', 'far', 'chatgpt', 'bantuan', 'alias', 'kesalahan', 'fitur', 'alasan']",guna sok far chatgpt bantu alias salah fitur alas
2024-11-27 16:49:46,Pengguna Google,5,"Aplikasi ini sangat bagus bahkan aku bisa kerjakan PR mtk jadi gampang apa lagi appnya bisa di ajak ngobrol, curhat, cerita banyak deh keuntungannya, untuk mimin gpt tolong di update lebih bagus lagi ya",Aplikasi ini sangat bagus bahkan aku bisa kerjakan PR mtk jadi gampang apa lagi appnya bisa di ajak ngobrol curhat cerita banyak deh keuntungannya untuk mimin gpt tolong di update lebih bagus lagi ya,aplikasi ini sangat bagus bahkan aku bisa kerjakan pr mtk jadi gampang apa lagi appnya bisa di ajak ngobrol curhat cerita banyak deh keuntungannya untuk mimin gpt tolong di update lebih bagus lagi ya,aplikasi ini sangat bagus bahkan aku bisa kerjakan pr mtk jadi gampang apa lagi appnya bisa di ajak mengobrol curhat cerita banyak deh keuntungannya untuk admin gpt tolong di update lebih bagus lagi ya,"['aplikasi', 'ini', 'sangat', 'bagus', 'bahkan', 'aku', 'bisa', 'kerjakan', 'pr', 'mtk', 'jadi', 'gampang', 'apa', 'lagi', 'appnya', 'bisa', 'di', 'ajak', 'mengobrol', 'curhat', 'cerita', 'banyak', 'deh', 'keuntungannya', 'untuk', 'admin', 'gpt', 'tolong', 'di', 'update', 'lebih', 'bagus', 'lagi', 'ya']","['aplikasi', 'bagus', 'kerjakan', 'pr', 'mtk', 'gampang', 'appnya', 'ajak', 'mengobrol', 'curhat', 'cerita', 'deh', 'keuntungannya', 'admin', 'gpt', 'tolong', 'update', 'bagus', 'ya']",aplikasi bagus kerja pr mtk gampang appnya ajak obrol curhat cerita deh untung admin gpt tolong update bagus ya
